Year,Number of Bedrooms,Property Type,County,UNIT,Rent_Price,Land_Price,Population of County,Avg_Rent_By_Bedroom,Rent_Land_Ratio,vat_internal_€m,paye_income_tax_and_usc_€m,self_employed_income_tax_€m,corporation_tax_€m,capital_gains_tax_€m
2022,All bedrooms,All property types,Dublin,Euro,1756.51,18395,1458154,1298.127292225201,0.0954884479478119,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1755.5,18395,1458154,1184.0090322580645,0.09543354172329438,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1754.98,18395,1458154,1230.7152459016395,0.09540527317205763,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1754.92,18395,1458154,1298.127292225201,0.0954020114161457,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1754.79,18395,1458154,1298.127292225201,0.0953949442783365,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1754.58,18395,1458154,1298.127292225201,0.09538352813264474,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1752.88,18395,1458154,1184.0090322580645,0.09529111171513999,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1751.53,18395,1458154,1298.127292225201,0.0952177222071215,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1751.18,18395,1458154,1184.0090322580645,0.09519869529763524,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1750.2,18395,1458154,1230.7152459016395,0.09514541995107366,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1747.43,18395,1458154,1184.0090322580645,0.09499483555313944,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1745.84,18395,1458154,1230.7152459016395,0.09490839902147322,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1745.8,18395,1458154,1274.9833802816902,0.09490622451753193,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1745.53,18395,1458154,1274.9833802816902,0.09489154661592825,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1744.77,18395,1458154,1184.0090322580645,0.09485023104104376,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1744.45,18395,1458154,1184.0090322580645,0.09483283500951346,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1744.01,18395,1458154,1230.7152459016395,0.09480891546615929,9895.73,13623.77,1383.09,11525.39,792.11
2022,Three bed,All property types,Dublin,Euro,1743.53,18395,1458154,1385.131496350365,0.09478282141886382,9895.73,13623.77,1383.09,11525.39,792.11
2022,One bed,All property types,Dublin,Euro,1742.56,18395,1458154,1057.0936904761904,0.09473008969828757,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1740.39,18395,1458154,1274.9833802816902,0.0946121228594727,9895.73,13623.77,1383.09,11525.39,792.11
2022,One bed,All property types,Dublin,Euro,1738.26,18395,1458154,1057.0936904761904,0.09449633052459908,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1737.05,18395,1458154,1298.127292225201,0.0944305517803751,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1736.09,18395,1458154,1274.9833802816902,0.09437836368578417,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1735.94,18395,1458154,1184.0090322580645,0.09437020929600436,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1733.98,18395,1458154,1230.7152459016395,0.09426365860288122,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1730.77,18395,1458154,1274.9833802816902,0.09408915466159282,9895.73,13623.77,1383.09,11525.39,792.11
2022,Three bed,All property types,Dublin,Euro,1728.48,18395,1458154,1385.131496350365,0.09396466431095407,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1725.5,18395,1458154,1298.127292225201,0.09380266376732808,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1724.99,18395,1458154,1230.7152459016395,0.09377493884207665,9895.73,13623.77,1383.09,11525.39,792.11
2022,Three bed,All property types,Dublin,Euro,1724.13,18395,1458154,1385.131496350365,0.09372818700733895,9895.73,13623.77,1383.09,11525.39,792.11
2022,Three bed,All property types,Dublin,Euro,1723.95,18395,1458154,1385.131496350365,0.09371840173960315,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1723.77,18395,1458154,1298.127292225201,0.09370861647186736,9895.73,13623.77,1383.09,11525.39,792.11
2022,Three bed,All property types,Dublin,Euro,1723.25,18395,1458154,1385.131496350365,0.09368034792063061,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1722.3,18395,1458154,1298.127292225201,0.09362870345202501,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1719.41,18395,1458154,1230.7152459016395,0.09347159554226693,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1716.78,18395,1458154,1274.9833802816902,0.09332862190812721,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1715.86,18395,1458154,1298.127292225201,0.09327860831747757,9895.73,13623.77,1383.09,11525.39,792.11
2022,Three bed,All property types,Dublin,Euro,1714.17,18395,1458154,1385.131496350365,0.09318673552595814,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1712.69,18395,1458154,1184.0090322580645,0.09310627888013047,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1712.07,18395,1458154,1230.7152459016395,0.0930725740690405,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1711.92,18395,1458154,1184.0090322580645,0.09306441967926067,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1710.03,18395,1458154,1274.9833802816902,0.09296167436803479,9895.73,13623.77,1383.09,11525.39,792.11
2022,One bed,All property types,Dublin,Euro,1708.63,18395,1458154,1057.0936904761904,0.0928855667300897,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1704.48,18395,1458154,1184.0090322580645,0.09265996194618104,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1704.1,18395,1458154,1274.9833802816902,0.09263930415873878,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1701.43,18395,1458154,1184.0090322580645,0.09249415602065779,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1700.45,18395,1458154,1298.127292225201,0.09244088067409623,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1700.45,18395,1458154,1230.7152459016395,0.09244088067409623,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1700.36,18395,1458154,1298.127292225201,0.09243598804022832,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1699.16,18395,1458154,1298.127292225201,0.09237075292198968,9895.73,13623.77,1383.09,11525.39,792.11
2022,One bed,All property types,Dublin,Euro,1698.82,18395,1458154,1057.0936904761904,0.09235226963848872,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1698.72,18395,1458154,1274.9833802816902,0.0923468333786355,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1698.42,18395,1458154,1274.9833802816902,0.09233052459907584,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1697.87,18395,1458154,1274.9833802816902,0.09230062516988312,9895.73,13623.77,1383.09,11525.39,792.11
2022,Three bed,All property types,Dublin,Euro,1696.18,18395,1458154,1385.131496350365,0.09220875237836369,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1696.16,18395,1458154,1230.7152459016395,0.09220766512639304,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1694.47,18395,1458154,1298.127292225201,0.0921157923348736,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1694.47,18395,1458154,1230.7152459016395,0.0921157923348736,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1692.59,18395,1458154,1184.0090322580645,0.09201359064963305,9895.73,13623.77,1383.09,11525.39,792.11
2022,Three bed,All property types,Dublin,Euro,1691.81,18395,1458154,1385.131496350365,0.09197118782277793,9895.73,13623.77,1383.09,11525.39,792.11
2022,One bed,All property types,Dublin,Euro,1691.68,18395,1458154,1057.0936904761904,0.09196412068496874,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1691.67,18395,1458154,1298.127292225201,0.09196357705898342,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1690.13,18395,1458154,1230.7152459016395,0.09187985865724382,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1689.22,18395,1458154,1274.9833802816902,0.0918303886925795,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1687.36,18395,1458154,1230.7152459016395,0.09172927425930959,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1682.81,18395,1458154,1184.0090322580645,0.09148192443598804,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1682.67,18395,1458154,1298.127292225201,0.09147431367219354,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1682.45,18395,1458154,1230.7152459016395,0.09146235390051645,9895.73,13623.77,1383.09,11525.39,792.11
2022,Three bed,All property types,Dublin,Euro,1678.0,18395,1458154,1385.131496350365,0.09122044033704811,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1677.99,18395,1458154,1230.7152459016395,0.09121989671106279,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1677.84,18395,1458154,1274.9833802816902,0.09121174232128296,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1677.03,18395,1458154,1184.0090322580645,0.09116770861647186,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1676.26,18395,1458154,1298.127292225201,0.09112584941560206,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1675.8,18395,1458154,1230.7152459016395,0.09110084262027725,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1673.74,18395,1458154,1298.127292225201,0.0909888556673009,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1673.08,18395,1458154,1298.127292225201,0.09095297635226963,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1671.74,18395,1458154,1274.9833802816902,0.09088013047023648,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1670.66,18395,1458154,1184.0090322580645,0.0908214188638217,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1669.76,18395,1458154,1274.9833802816902,0.0907724925251427,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1669.55,18395,1458154,1298.127292225201,0.09076107637945094,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1668.59,18395,1458154,1274.9833802816902,0.09070888828486001,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1668.37,18395,1458154,1274.9833802816902,0.09069692851318292,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1668.13,18395,1458154,1274.9833802816902,0.09068388148953521,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1662.78,18395,1458154,1230.7152459016395,0.09039304158738788,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1662.01,18395,1458154,1184.0090322580645,0.09035118238651807,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1661.59,18395,1458154,1230.7152459016395,0.09032835009513454,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1660.76,18395,1458154,1184.0090322580645,0.09028322913835281,9895.73,13623.77,1383.09,11525.39,792.11
2022,Three bed,All property types,Dublin,Euro,1660.68,18395,1458154,1385.131496350365,0.09027888013047024,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1659.5,18395,1458154,1230.7152459016395,0.09021473226420224,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1659.34,18395,1458154,1298.127292225201,0.09020603424843707,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1659.14,18395,1458154,1274.9833802816902,0.09019516172873064,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1659.1,18395,1458154,1230.7152459016395,0.09019298722478934,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1656.93,18395,1458154,1274.9833802816902,0.09007502038597445,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1655.96,18395,1458154,1298.127292225201,0.09002228866539821,9895.73,13623.77,1383.09,11525.39,792.11
2022,Three bed,All property types,Dublin,Euro,1655.74,18395,1458154,1385.131496350365,0.09001032889372113,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1653.4,18395,1458154,1298.127292225201,0.08988312041315576,9895.73,13623.77,1383.09,11525.39,792.11
2022,One bed,All property types,Dublin,Euro,1652.43,18395,1458154,1057.0936904761904,0.0898303886925795,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1651.95,18395,1458154,1184.0090322580645,0.08980429464528404,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1649.17,18395,1458154,1184.0090322580645,0.08965316662136451,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1648.82,18395,1458154,1230.7152459016395,0.08963413971187822,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1648.02,18395,1458154,1298.127292225201,0.08959064963305245,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1647.29,18395,1458154,1184.0090322580645,0.08955096493612394,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1646.82,18395,1458154,1298.127292225201,0.0895254145148138,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1644.21,18395,1458154,1274.9833802816902,0.08938352813264475,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1643.63,18395,1458154,1298.127292225201,0.08935199782549606,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1642.53,18395,1458154,1184.0090322580645,0.08929219896711063,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1640.5,18395,1458154,1298.127292225201,0.08918184289209025,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1639.71,18395,1458154,1230.7152459016395,0.0891388964392498,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1639.25,18395,1458154,1274.9833802816902,0.08911388964392498,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1637.96,18395,1458154,1274.9833802816902,0.08904376189181844,9895.73,13623.77,1383.09,11525.39,792.11
2022,One bed,All property types,Dublin,Euro,1637.63,18395,1458154,1057.0936904761904,0.0890258222343028,9895.73,13623.77,1383.09,11525.39,792.11
2022,Three bed,All property types,Dublin,Euro,1637.44,18395,1458154,1385.131496350365,0.08901549334058169,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1636.2,18395,1458154,1298.127292225201,0.08894808371840174,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1635.83,18395,1458154,1274.9833802816902,0.08892796955694482,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1635.72,18395,1458154,1298.127292225201,0.08892198967110627,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1634.81,18395,1458154,1274.9833802816902,0.08887251970644197,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1634.02,18395,1458154,1230.7152459016395,0.08882957325360152,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 2 bed,All property types,Dublin,Euro,1632.7,18395,1458154,1184.0090322580645,0.088757814623539,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1631.89,18395,1458154,1274.9833802816902,0.08871378091872792,9895.73,13623.77,1383.09,11525.39,792.11
2022,Two bed,All property types,Dublin,Euro,1628.55,18395,1458154,1274.9833802816902,0.08853220983963034,9895.73,13623.77,1383.09,11525.39,792.11
2022,All bedrooms,All property types,Dublin,Euro,1628.52,18395,1458154,1298.127292225201,0.08853057896167436,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1628.14,18395,1458154,1230.7152459016395,0.08850992117423213,9895.73,13623.77,1383.09,11525.39,792.11
2022,1 to 3 bed,All property types,Dublin,Euro,1625.19,18395,1458154,1230.7152459016395,0.08834955150856211,9895.73,13623.77,1383.09,11525.39,792.11
